,property_name,from,to,species_name,file_name
0,rhizome_internal_texture,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
1,rhizome_internal_texture,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
2,culm_size,20cm,40cm,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
3,culm_height,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
4,culm_external_texture,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
5,sheath_coloration,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
6,sheath_dehiscence,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
7,blade_arrangement_or_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
8,blade_width,7mm,10mm,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
9,apex_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
10,bract_architecture_or_feature_or_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
11,spike_count,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
12,spike_count,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
13,spike_arrangement,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
14,spike_feature_or_reproduction,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
15,spike_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
16,spike_length,3cm,4.5cm,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
17,spike_width,0.3cm,0.4cm,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
18,spike_architecture,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
19,spike_feature_or_reproduction,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
20,spike_feature_or_reproduction,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
21,spike_length,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
22,spike_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
23,spike_size,2.5cm,4.3cm,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
24,spike_architecture,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
25,peduncle_architecture_or_external_texture_or_relief,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
26,glume_coloration,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
27,glume_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
28,margin_coloration,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
29,margin_coloration,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
30,margin_architecture_or_feature,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
31,margin_architecture,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
32,utricle_coloration,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
33,utricle_length,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
34,utricle_orientation,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
35,utricle_arrangement_or_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
36,utricle_size,5mm,6mm,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
37,utricle_feature,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
38,utricle_size,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
39,utricle_external_texture,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
40,utricle_count,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
41,utricle_architecture_or_feature,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
42,base_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
43,apex_size,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
44,beak_external_texture_or_relief,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
45,beak_length,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
46,orifice_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
47,nutlet_coloration,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
48,nutlet_feature,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
49,nutlet_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
50,nutlet_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
51,nutlet_size,2.5mm,3mm,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
52,nutlet_size,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
53,nutlet_shape,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
54,base_course_or_orientation,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
55,base_architecture,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
56,apex_size,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
57,beak_course_or_orientation,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
58,beak_size,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
59,base_width,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
60,stigma_count,,,Carex_yangshuoensis,../../data/external/FoCV23/1390.xml
0,rhizome_height_or_length,,,Carex_longerostrata,../../data/external/FoCV23/1384.xml
1,rhizome_orientation_or_shape,,,Carex_longerostrata,../../data/external/FoCV23/1384.xml
2,glume_shape,,,Carex_longerostrata,../../data/external/FoCV23/1384.xml
3,utricle_external_texture,,,Carex_longerostrata,../../data/external/FoCV23/1384.xml
4,base_course_or_orientation,,,Carex_longerostrata,../../data/external/FoCV23/1384.xml
0,rhizome_architecture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
1,rhizome_size,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
2,culm_size,30cm,60cm,Carex_pilosa,../../data/external/FoCV23/1435.xml
3,culm_height,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
4,culm_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
5,culm_external_texture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
6,culm_external_texture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
7,sheath_coloration,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
8,leaf_height_or_length,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
9,blade_arrangement_or_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
10,blade_width,5mm,8mm,Carex_pilosa,../../data/external/FoCV23/1435.xml
11,blade_external_texture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
12,bract_architecture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
13,bract_external_texture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
14,bract_height_or_length,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
15,bract_architecture_or_feature_or_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
16,bract_size,2cm,5cm,Carex_pilosa,../../data/external/FoCV23/1435.xml
17,spike_count,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
18,spike_count,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
19,spike_arrangement,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
20,spike_feature_or_reproduction,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
21,spike_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
22,spike_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
23,spike_size,2cm,3cm,Carex_pilosa,../../data/external/FoCV23/1435.xml
24,peduncle_length,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
25,spike_reproduction,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
26,spike_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
27,spike_size,2cm,4cm,Carex_pilosa,../../data/external/FoCV23/1435.xml
28,spike_architecture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
29,peduncle_architecture_or_external_texture_or_relief,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
30,lowest_size,0cm,12cm,Carex_pilosa,../../data/external/FoCV23/1435.xml
31,glume_coloration,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
32,glume_coloration,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
33,glume_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
34,glume_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
35,glume_coloration,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
36,glume_architecture_or_feature,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
37,glume_architecture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
38,apex_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
39,utricle_coloration,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
40,utricle_coloration,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
41,utricle_length,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
42,utricle_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
43,utricle_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
44,utricle_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
45,utricle_size,4mm,5mm,Carex_pilosa,../../data/external/FoCV23/1435.xml
46,utricle_feature,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
47,utricle_external_texture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
48,utricle_external_texture,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
49,utricle_count,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
50,utricle_architecture_or_feature,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
51,base_size,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
52,stipe_height_or_length,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
53,apex_size,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
54,beak_length,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
55,beak_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
56,beak_course_or_orientation,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
57,beak_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
58,beak_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
59,orifice_coloration,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
60,orifice_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
61,nutlet_feature,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
62,nutlet_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
63,nutlet_shape,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
64,nutlet_size,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
65,base_width,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
66,stigma_count,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
67,chromosome_count,,,Carex_pilosa,../../data/external/FoCV23/1435.xml
0,rhizome_height_or_length,,,Carex_radicina,../../data/external/FoCV23/1353.xml
1,stolon_size,,,Carex_radicina,../../data/external/FoCV23/1353.xml
2,culm_size,30cm,50cm,Carex_radicina,../../data/external/FoCV23/1353.xml
3,culm_height,,,Carex_radicina,../../data/external/FoCV23/1353.xml
4,culm_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
5,culm_external_texture_or_relief,,,Carex_radicina,../../data/external/FoCV23/1353.xml
6,leaf_length,,,Carex_radicina,../../data/external/FoCV23/1353.xml
7,blade_width,6mm,8mm,Carex_radicina,../../data/external/FoCV23/1353.xml
8,blade_external_texture,,,Carex_radicina,../../data/external/FoCV23/1353.xml
9,blade_architecture_or_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
10,blade_architecture_or_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
11,bract_architecture,,,Carex_radicina,../../data/external/FoCV23/1353.xml
12,bract_length,,,Carex_radicina,../../data/external/FoCV23/1353.xml
13,bract_architecture_or_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
14,spike_count,,,Carex_radicina,../../data/external/FoCV23/1353.xml
15,spike_count,,,Carex_radicina,../../data/external/FoCV23/1353.xml
16,spike_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
17,spike_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
18,spike_arrangement,,,Carex_radicina,../../data/external/FoCV23/1353.xml
19,spike_feature_or_reproduction,,,Carex_radicina,../../data/external/FoCV23/1353.xml
20,spike_arrangement_or_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
21,spike_size,2cm,3cm,Carex_radicina,../../data/external/FoCV23/1353.xml
22,spike_architecture,,,Carex_radicina,../../data/external/FoCV23/1353.xml
23,flower_count,,,Carex_radicina,../../data/external/FoCV23/1353.xml
24,spike_reproduction,,,Carex_radicina,../../data/external/FoCV23/1353.xml
25,spike_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
26,spike_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
27,spike_size,1.5cm,2.5cm,Carex_radicina,../../data/external/FoCV23/1353.xml
28,spike_count,,,Carex_radicina,../../data/external/FoCV23/1353.xml
29,spike_architecture,,,Carex_radicina,../../data/external/FoCV23/1353.xml
30,spike_architecture_or_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
31,glume_coloration,,,Carex_radicina,../../data/external/FoCV23/1353.xml
32,glume_arrangement_or_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
33,glume_size,,,Carex_radicina,../../data/external/FoCV23/1353.xml
34,glume_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
35,glume_architecture_or_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
36,apex_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
37,apex_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
38,glume_coloration,,,Carex_radicina,../../data/external/FoCV23/1353.xml
39,glume_coloration,,,Carex_radicina,../../data/external/FoCV23/1353.xml
40,glume_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
41,glume_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
42,glume_size,,,Carex_radicina,../../data/external/FoCV23/1353.xml
43,glume_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
44,glume_architecture_or_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
45,apex_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
46,apex_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
47,apex_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
48,utricle_coloration,,,Carex_radicina,../../data/external/FoCV23/1353.xml
49,utricle_orientation,,,Carex_radicina,../../data/external/FoCV23/1353.xml
50,utricle_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
51,utricle_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
52,utricle_size,,,Carex_radicina,../../data/external/FoCV23/1353.xml
53,utricle_external_texture,,,Carex_radicina,../../data/external/FoCV23/1353.xml
54,utricle_reflectance,,,Carex_radicina,../../data/external/FoCV23/1353.xml
55,utricle_count,,,Carex_radicina,../../data/external/FoCV23/1353.xml
56,utricle_architecture_or_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
57,base_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
58,apex_size,,,Carex_radicina,../../data/external/FoCV23/1353.xml
59,beak_height_or_length,,,Carex_radicina,../../data/external/FoCV23/1353.xml
60,orifice_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
61,nutlet_feature,,,Carex_radicina,../../data/external/FoCV23/1353.xml
62,nutlet_shape,,,Carex_radicina,../../data/external/FoCV23/1353.xml
63,nutlet_size,,,Carex_radicina,../../data/external/FoCV23/1353.xml
64,base_width,,,Carex_radicina,../../data/external/FoCV23/1353.xml
65,stigma_count,,,Carex_radicina,../../data/external/FoCV23/1353.xml
66,stigma_size,,,Carex_radicina,../../data/external/FoCV23/1353.xml
67,stigma_duration,,,Carex_radicina,../../data/external/FoCV23/1353.xml
0,rhizome_character,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
1,rhizome_external_texture,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
2,rhizome_architecture,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
3,culm_size,20cm,60cm,Carex_agglomerata,../../data/external/FoCV23/1347.xml
4,culm_height,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
5,culm_size,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
6,culm_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
7,culm_external_texture_or_relief,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
8,culm_coloration,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
9,culm_architecture_or_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
10,sheath_dehiscence,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
11,fiber_architecture_or_pattern_or_relief,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
12,leaf_height_or_length,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
13,blade_width,2mm,6mm,Carex_agglomerata,../../data/external/FoCV23/1347.xml
14,blade_external_texture_or_relief,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
15,blade_shape_or_vernation,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
16,blade_coloration,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
17,blade_architecture_or_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
18,bract_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
19,bract_architecture,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
20,bract_length,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
21,bract_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
22,bract_height_or_length,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
23,bract_architecture_or_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
24,spike_count,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
25,spike_count,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
26,spike_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
27,spike_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
28,spike_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
29,spike_size,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
30,spike_feature_or_reproduction,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
31,spike_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
32,spike_architecture,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
33,spike_count,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
34,spike_count,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
35,spike_reproduction,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
36,spike_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
37,spike_size,1cm,1.5cm,Carex_agglomerata,../../data/external/FoCV23/1347.xml
38,spike_count,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
39,spike_architecture,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
40,spike_architecture,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
41,glume_coloration,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
42,glume_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
43,glume_size,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
44,glume_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
45,glume_architecture_or_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
46,apex_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
47,apex_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
48,glume_coloration,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
49,glume_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
50,glume_size,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
51,glume_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
52,glume_architecture_or_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
53,glume_relief,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
54,apex_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
55,apex_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
56,utricle_coloration,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
57,utricle_orientation,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
58,utricle_orientation,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
59,utricle_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
60,utricle_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
61,utricle_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
62,utricle_size,3.5mm,4mm,Carex_agglomerata,../../data/external/FoCV23/1347.xml
63,utricle_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
64,utricle_external_texture,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
65,utricle_architecture_or_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
66,utricle_prominence,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
67,glume_life_stage,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
68,glume_length,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
69,base_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
70,apex_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
71,beak_length,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
72,orifice_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
73,nutlet_coloration,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
74,nutlet_feature,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
75,nutlet_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
76,nutlet_shape,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
77,nutlet_size,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
78,base_width,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
79,stigma_count,,,Carex_agglomerata,../../data/external/FoCV23/1347.xml
0,rhizome_height_or_length,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
1,rhizome_internal_texture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
2,culm_size,0cm,65cm,Carex_saxicola,../../data/external/FoCV23/1421.xml
3,culm_height,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
4,culm_internal_texture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
5,culm_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
6,culm_external_texture_or_relief,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
7,blade_arrangement_or_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
8,blade_width,8mm,10mm,Carex_saxicola,../../data/external/FoCV23/1421.xml
9,margin_external_texture_or_relief,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
10,apex_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
11,bract_architecture_or_feature_or_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
12,spike_count,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
13,spike_feature,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
14,spike_feature_or_reproduction,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
15,spike_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
16,spike_size,5.5cm,7cm,Carex_saxicola,../../data/external/FoCV23/1421.xml
17,peduncle_length,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
18,spike_count,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
19,spike_reproduction,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
20,spike_feature_or_reproduction,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
21,spike_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
22,spike_length,6cm,7.5cm,Carex_saxicola,../../data/external/FoCV23/1421.xml
23,spike_width,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
24,spike_architecture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
25,peduncle_position,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
26,glume_coloration,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
27,glume_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
28,glume_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
29,glume_size,5.5mm,6mm,Carex_saxicola,../../data/external/FoCV23/1421.xml
30,glume_feature,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
31,glume_external_texture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
32,glume_coloration,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
33,glume_architecture_or_feature,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
34,glume_architecture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
35,awn_height_or_length,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
36,awn_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
37,utricle_height_or_length,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
38,utricle_orientation,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
39,utricle_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
40,utricle_size,7.5mm,8mm,Carex_saxicola,../../data/external/FoCV23/1421.xml
41,utricle_external_texture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
42,utricle_count,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
43,utricle_architecture_or_feature,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
44,base_arrangement_or_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
45,apex_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
46,beak_external_texture_or_relief,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
47,beak_length,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
48,beak_size,2mm,3mm,Carex_saxicola,../../data/external/FoCV23/1421.xml
49,orifice_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
50,tooth_height_or_length,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
51,nutlet_feature,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
52,nutlet_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
53,nutlet_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
54,nutlet_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
55,nutlet_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
56,angle_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
57,apex_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
58,beak_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
59,beak_course_or_orientation,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
60,beak_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
61,beak_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
62,orifice_architecture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
63,style_duration,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
64,base_width,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
65,stigma_count,,,Carex_saxicola,../../data/external/FoCV23/1421.xml
0,rhizome_height_or_length,,,Carex_hastata,../../data/external/FoCV23/1409.xml
1,rhizome_internal_texture,,,Carex_hastata,../../data/external/FoCV23/1409.xml
2,culm_position,,,Carex_hastata,../../data/external/FoCV23/1409.xml
