,property_name,species_name,coded_property_name,property_constraint,from,to,value,atypical
130,blade_width,Carex_callitrichos,leaf_width,,0.2mm,0.8mm,,
131,blade_width,Carex_paxii,leaf_width,,1.5mm,2.5mm,,
132,blade_width,Carex_hypochlora,leaf_width,,1mm,2.5mm,,
133,blade_width,Carex_echinochloiformis,leaf_width,,4mm,5mm,,
134,blade_width,Scirpus_ternatanus,leaf_width,leaf,1cm,1.5cm,,
135,blade_width,Eriophorum_comosum,leaf_width,leaf,0.5mm,1mm,,
136,blade_width,Carex_tsiangii,leaf_width,leaf,5mm,7mm,,
137,blade_width,Kobresia_karakorumensis,leaf_width,,1mm,2.5mm,,
138,blade_width,Carex_autumnalis,leaf_width,,2mm,3mm,,
139,blade_width,Carex_sinodissitiflora,leaf_width,,3mm,6mm,,
140,blade_width,Kobresia_royleana,leaf_width,leaf,2mm,2.5mm,,atypical
141,blade_width,Kobresia_royleana,leaf_width,leaf,1.5mm,2mm,,
142,blade_width,Carex_gentilis,leaf_width,leaf,2mm,3mm,,
143,blade_width,Kobresia_condensata,leaf_width,,0.5mm,1mm,,
144,blade_width,Carex_otaruensis,leaf_width,,3mm,5mm,,
145,blade_width,Carex_praelonga,leaf_width,,6mm,8mm,,
146,blade_width,Carex_zhenkangensis,leaf_width,,7mm,10mm,,
147,blade_width,Carex_goligongshanensis,leaf_width,,3mm,5mm,,
148,blade_width,Carex_baiposhanensis,leaf_width,,5mm,7mm,,
149,blade_width,Carex_luctuosa,leaf_width,,3mm,5mm,,
150,blade_width,Kobresia_tunicata,leaf_width,,1.5mm,3mm,,
151,blade_width,Kobresia_macrantha,leaf_width,,1mm,3mm,,
152,blade_width,Carex_nachiana,leaf_width,,2.5mm,4mm,,
153,blade_width,Carex_orbicularinucis,leaf_width,,3mm,4mm,,
154,blade_width,Carex_stipitinux,leaf_width,,4mm,5mm,,
155,blade_width,Kobresia_pusilla,leaf_width,,1.5mm,2mm,,atypical
156,blade_width,Kobresia_pusilla,leaf_width,,1mm,1.5mm,,
157,blade_width,Eriophorum_angustifolium,leaf_width,leaf,2mm,9mm,,
158,blade_width,Eriophorum_angustifolium,leaf_width,leaf,5mm,7mm,,atypical
159,blade_width,Eriophorum_angustifolium,leaf_width,leaf,3mm,5mm,,
160,blade_width,Scirpus_wichurae,leaf_width,leaf,1cm,1.5cm,,
161,blade_width,Carex_davidii,leaf_width,,2mm,5mm,,
162,blade_width,Carex_nubigena,leaf_width,,1mm,2mm,,
163,blade_width,Carex_cylindrostachys,leaf_width,,2mm,3mm,,
164,blade_width,Carex_pachyneura,leaf_width,,0.3mm,0.5mm,,
165,blade_width,Carex_crebra,leaf_width,,0.8mm,1mm,,
166,blade_width,Carex_dispalata,leaf_width,,4mm,8mm,,
167,blade_width,Carex_giraldiana,leaf_width,,2mm,5mm,,
168,blade_width,Carex_putuoensis,leaf_width,,2mm,4mm,,
169,blade_width,Carex_austrosinensis,leaf_width,,1.5mm,3mm,,
170,blade_width,Carex_manca,leaf_width,,6mm,8mm,,
171,blade_width,Carex_humida,leaf_width,,4mm,6mm,,
172,blade_width,Carex_pseudoligulata,leaf_width,,5mm,9mm,,
173,blade_width,Carex_subtumida,leaf_width,,6mm,7mm,,
174,blade_width,Carex_pamirensis,leaf_width,,3mm,10mm,,
175,blade_width,Carex_yunlingensis,leaf_width,,4mm,5mm,,
176,blade_width,Carex_hirtiutriculata,leaf_width,,,,5,
177,blade_width,Carex_lachenalii,leaf_width,,1mm,2mm,,
178,blade_width,Carex_unisexualis,leaf_width,,1mm,2.5mm,,
179,blade_width,Carex_mitrata,leaf_width,,2mm,3mm,,atypical
180,blade_width,Carex_mitrata,leaf_width,,1.5mm,2mm,,
181,blade_width,Carex_diandra,leaf_width,,2mm,3mm,,
182,blade_width,Carex_pseudofoetida,leaf_width,,1mm,2mm,,
183,blade_width,Carex_tangulashanensis,leaf_width,,2mm,3mm,,
184,blade_width,Carex_aristulifera,leaf_width,,1.5mm,2mm,,
185,blade_width,Carex_gmelinii,leaf_width,,3mm,7mm,,
186,blade_width,Carex_tenuiformis,leaf_width,,2mm,2.5mm,,
187,blade_width,Carex_montis-everestii,leaf_width,,,,1,
188,blade_width,Carex_forrestii,leaf_width,,1.5mm,3mm,,
189,blade_width,Carex_rubrobrunnea,leaf_width,,3mm,4mm,,
190,blade_width,Carex_atrofuscoides,leaf_width,,2mm,4mm,,
191,blade_width,Carex_makinoensis,leaf_width,,2mm,5mm,,
192,blade_width,Carex_viridimarginata,leaf_width,,,,2,
193,blade_width,Carex_coriophora,leaf_width,,3mm,5mm,,
194,blade_width,Carex_appendiculata,leaf_width,,,,2,
195,blade_width,Carex_karoi,leaf_width,,1mm,2mm,,
196,blade_width,Carex_sabulosa,leaf_width,,2mm,3.5mm,,
197,blade_width,Carex_augustinowiczii,leaf_width,,2mm,3mm,,
198,blade_width,Carex_asperifructus,leaf_width,,1mm,2mm,,
199,blade_width,Carex_pseudosupina,leaf_width,,0.5mm,1mm,,
200,blade_width,Carex_pseudosupina,leaf_width,,,,thin,
201,blade_width,Carex_yamatsutana,leaf_width,,2mm,3mm,,
202,blade_width,Carex_wutuensis,leaf_width,,1.5mm,2mm,,
